17.5293116085811,78.51450538964666
17.5293116085811,78.5427989040451
17.55040514691223,78.53214610733282
17.555614820650252,78.50820949039782
17.541017639212455,78.48901381401012
17.517605577949745,78.48901381401012
17.503008396511948,78.50820949039782
17.50821807024997,78.53214610733282
17.5293116085811,78.57109241844353
17.554387743944503,78.56461071526866
17.57371923889634,78.54665048582842
17.58287748091292,78.52132620224334
17.579764427117016,78.49443935269207
17.565093240616914,78.47214939038513
17.542224913432815,78.45956267706389
17.516398303729385,78.45956267706389
17.493529976545286,78.47214939038513
17.478858790045184,78.49443935269207
17.47574573624928,78.52132620224334
17.48490397826586,78.54665048582842
17.504235473217697,78.56461071526866
17.5293116085811,78.59938593284197
17.55559244090885,78.5947868708857
17.57902533726476,78.58148806474165
17.597070979729814,78.56093064640777
17.607773842935934,78.53534233114173
17.6099741055827,78.50749600994625
17.603433335071745,78.48040926380304
17.588860325378445,78.45701736195089
17.567834288226603,78.43985517991824
17.542633720994214,78.430782506427
17.515989496167986,78.430782506427
17.490788928935597,78.43985517991824
17.469762891783756,78.45701736195089
17.455189882090455,78.48040926380304
17.4486491115795,78.50749600994625
17.450849374226266,78.53534233114173
17.461552237432386,78.56093064640777
17.47959787989744,78.58148806474165
17.50303077625335,78.5947868708857
17.5293116085811,78.62767944724041
17.555138218284533,78.62439081481222
17.579463879307905,78.61471604089067
17.600874872652724,78.59921738816972
17.618126869211583,78.57879558201019
17.630217245652933,78.55463746355584
17.636443353244736,78.52814701484003
17.636443353244736,78.50086376445329
17.630217245652933,78.47437331573748
17.618126869211583,78.45021519728313
17.600874872652724,78.4297933911236
17.579463879307905,78.41429473840265
17.555138218284533,78.4046199644811
17.5293116085811,78.4013313320529
17.503484998877667,78.4046199644811
17.479159337854295,78.41429473840265
17.457748344509476,78.4297933911236
17.440496347950617,78.45021519728313
17.428405971509267,78.47437331573748
17.422179863917464,78.50086376445329
17.422179863917464,78.52814701484003
17.428405971509267,78.55463746355584
17.440496347950617,78.57879558201019
17.457748344509476,78.59921738816972
17.479159337854295,78.61471604089067
17.503484998877667,78.62439081481222
17.5293116085811,78.65597296163884
17.555628949835313,78.65325470191098
17.58093493042406,78.64520438392431
17.604257055705077,78.63213137688439
17.624699069483007,78.61453806912033
17.641475396632384,78.59310056158307
17.653941332309124,78.56864268566498
17.661617817596152,78.54210434382145
17.66420984946891,78.51450538964666
17.661617817596152,78.48690643547187
17.653941332309124,78.46036809362833
17.641475396632384,78.43591021771024
17.624699069483007,78.41447271017299
17.604257055705077,78.39687940240893
17.58093493042406,78.383806395369
17.555628949835313,78.37575607738233
17.5293116085811,78.37303781765448
17.502994267326887,78.37575607738233
17.47768828673814,78.383806395369
17.454366161457123,78.39687940240893
17.433924147679193,78.41447271017299
17.417147820529816,78.43591021771024
17.404681884853076,78.46036809362833
17.397005399566048,78.48690643547187
17.39441336769329,78.51450538964666
17.397005399566048,78.54210434382145
17.404681884853076,78.56864268566498
17.417147820529816,78.59310056158307
17.433924147679193,78.61453806912033
17.454366161457123,78.63213137688439
17.47768828673814,78.64520438392431
17.502994267326887,78.65325470191098
17.5293116085811,78.68426647603728
17.555955833407324,78.68195115608597
17.5818732732366,78.67506835212474
17.60635696787211,78.66380580910351
17.62873906594842,78.64847073983664
17.648409042175786,78.6294814450382
17.66483035087853,78.60735590316887
17.677555061562394,78.5826976413339
17.68623607729077,78.55617927263681
17.690636602584302,78.52852414904747
17.690636602584302,78.50048663024585
17.68623607729077,78.4728315066565
17.677555061562394,78.44631313795942
17.66483035087853,78.42165487612445
17.648409042175786,78.39952933425512
17.62873906594842,78.38054003945668
17.60635696787211,78.36520497018981
17.5818732732366,78.35394242716858
17.555955833407324,78.34705962320734
17.5293116085811,78.34474430325604
17.502667383754876,78.34705962320734
17.4767499439256,78.35394242716858
17.45226624929009,78.36520497018981
17.42988415121378,78.38054003945668
17.410214174986415,78.39952933425512
17.393792866283672,78.42165487612445
17.381068155599806,78.44631313795942
17.37238713987143,78.4728315066565
17.367986614577898,78.50048663024585
17.367986614577898,78.52852414904747
17.37238713987143,78.55617927263681
17.381068155599806,78.5826976413339
17.393792866283672,78.60735590316887
17.410214174986415,78.6294814450382
17.42988415121378,78.64847073983664
17.45226624929009,78.66380580910351
17.4767499439256,78.67506835212474
17.502667383754876,78.68195115608597
17.5293116085811,78.71255999043572
17.55618883845052,78.71054408017083
17.582518925427326,78.70453738749579
